date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
7/1/2016,MYS,MYR,Malaysia,8,4.027,1.986590514,-0.55854,-0.52764,-0.49582,-0.42698,-0.28675,21228.34556,3.38169354,-0.43534,-0.46963,-0.40397,-0.29047,-0.3379
7/1/2016,NOR,NOK,Norway,46.8,8.49355,5.510063519,0.22446,0.31016,0.39841,0.58936,0.97829,58054.57394,4.360584162,0.21457,0.14081,0.28205,0.52618,0.42417
7/1/2016,NZL,NZD,New Zealand,6,1.421363087,4.221300001,-0.06193,0.00373,0.07134,0.21762,0.51558,40912.71225,3.90493045,0.03907,-0.02404,0.0968,0.30565,0.21838
7/1/2016,PAK,PKR,Pakistan,375,104.82,3.577561534,-0.20499,-0.14934,-0.09204,0.03193,0.28446,1887.509628,2.867588138,0.19917,0.12635,0.26579,0.50683,0.40611
7/1/2016,PER,PEN,Peru,10,3.30585,3.024940636,-0.32779,-0.28074,-0.23229,-0.12747,0.08605,8835.2082,3.0522673,-0.04741,-0.10526,0.00551,0.19698,0.11698
7/1/2016,PHL,PHP,Philippines,133,47.115,2.822880187,-0.37269,-0.32879,-0.28357,-0.18575,0.01351,4679.11191,2.941792677,-0.07766,-0.13367,-0.02642,0.15898,0.08151
7/1/2016,POL,PLN,Poland,9.6,3.96565,2.420788521,-0.46205,-0.42439,-0.38562,-0.30173,-0.13086,22181.80453,3.40703776,-0.31705,-0.35852,-0.2791,-0.14183,-0.19919
7/1/2016,RUS,RUB,Russia,130,63.40755,2.050229034,-0.54439,-0.5125,-0.47967,-0.40862,-0.2639,19626.06918,3.339102881,-0.40982,-0.44566,-0.37703,-0.25841,-0.30797
7/1/2016,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,-0.28898,-0.23922,-0.18797,-0.0771,0.14875,30477.19538,3.627540392,-0.15221,-0.20369,-0.1051,0.0653,-0.0059
7/1/2016,SGP,SGD,Singapore,5.45,1.3577,4.014141563,-0.10797,-0.04553,0.01876,0.15786,0.44121,63167.59073,4.496495017,-0.14192,-0.19403,-0.09424,0.07823,0.00616
7/1/2016,SWE,SEK,Sweden,44.94,8.59485,5.228712543,0.16194,0.24327,0.32701,0.5082,0.87728,43306.77947,3.968567973,0.2664,0.18949,0.33676,0.59131,0.48495
7/1/2016,THA,THB,Thailand,119,34.965,3.403403403,-0.24369,-0.19075,-0.13624,-0.0183,0.22193,7563.34229,3.018459395,0.08377,0.01796,0.14399,0.36183,0.2708
7/1/2016,TUR,TRY,Turkey,10.75,3.04305,3.53263995,-0.21497,-0.16002,-0.10344,0.01898,0.26833,12498.1267,3.149632594,0.07808,0.01261,0.13797,0.35467,0.26412
7/1/2016,TWN,TWD,Taiwan,69,32.029,2.154297668,-0.52127,-0.48776,-0.45325,-0.3786,-0.22654,47347.36604,4.075972192,-0.49198,-0.52283,-0.46375,-0.36164,-0.4043
7/1/2016,UKR,UAH,Ukraine,39,24.8,1.572580645,-0.65054,-0.62608,-0.60089,-0.5464,-0.43539,,,,,,,
7/1/2016,URY,UYU,Uruguay,123,30.165,4.077573347,-0.09387,-0.03045,0.03486,0.17616,0.46398,,,,,,,
7/1/2016,USA,USD,United States,4.5,1,4.5,0,0.06999,0.14207,0.29801,0.61565,56729.681,4.325366728,0,-0.06073,0.05556,0.25656,0.17257
7/1/2016,VEN,VEF,Venezuela,2170,641.4001,3.38322367,-0.24817,-0.19555,-0.14136,-0.02412,0.21469,,,,,,,
7/1/2016,VNM,VND,Vietnam,60000,22300,2.69058296,-0.40209,-0.36024,-0.31715,-0.22391,-0.03399,,,,,,,
7/1/2016,ZAF,ZAR,South Africa,30,14.27375,2.101760224,-0.53294,-0.50025,-0.46659,-0.39376,-0.2454,11968.1439,3.135544939,-0.35571,-0.39484,-0.31992,-0.19041,-0.24453
1/1/2017,ARE,AED,UAE,13,3.673,3.539341138,-0.21348,-0.12862,-0.05071,0.08662,0.2508,,,,,,,
1/1/2017,ARG,ARS,Argentina,55,15.8575,3.468390352,-0.22925,-0.14609,-0.06974,0.06484,0.22572,15444.07822,3.133719301,0.0332,0.00304,0.14627,0.367,0.19478
1/1/2017,AUS,AUD,Australia,5.8,1.356668023,4.275180001,-0.04996,0.05254,0.14665,0.31254,0.51084,54040.65517,4.105133031,-0.02783,-0.0562,0.07857,0.28626,0.12421
1/1/2017,BRA,BRL,Brazil,16.5,3.22395,5.117945378,0.13732,0.26003,0.37269,0.57128,0.80867,8334.186545,2.95477477,0.61691,0.56972,0.79387,1.1393,0.86979
1/1/2017,CAN,CAD,Canada,5.98,1.326,4.509803922,0.00218,0.1103,0.20958,0.38457,0.59376,42278.22467,3.809091584,0.10523,0.07297,0.22618,0.4623,0.27808
1/1/2017,CHE,CHF,Switzerland,6.5,1.0236,6.350136772,0.41114,0.56339,0.70318,0.94958,1.24413,56328.08954,4.162704073,0.42404,0.38248,0.57989,0.88412,0.64675
1/1/2017,CHL,CLP,Chile,2450,672.805,3.641471154,-0.19078,-0.10348,-0.02331,0.11798,0.28689,17062.44561,3.174451004,0.07084,0.03959,0.18803,0.4168,0.23831
1/1/2017,CHN,CNY,China,19.6,6.9266,2.829671123,-0.37118,-0.30334,-0.24105,-0.13125,0,12301.12584,3.054616248,-0.13524,-0.16048,-0.0406,0.14414,0
1/1/2017,COL,COP,Colombia,9900,2994.625,3.305923112,-0.26535,-0.18609,-0.11331,0.01496,0.16831,8384.095863,2.956030907,0.044,0.01353,0.15825,0.38129,0.20727
1/1/2017,CRI,CRC,Costa Rica,2250,554.33,4.058954053,-0.09801,-7.00E-04,0.08866,0.24615,0.43443,,,,,,,
1/1/2017,CZE,CZK,Czech Republic,75,25.81175,2.905653433,-0.3543,-0.28464,-0.22067,-0.10793,0.02685,27270.86046,3.431380378,-0.20952,-0.23259,-0.12301,0.04587,-0.0859
1/1/2017,DNK,DKK,Denmark,30,7.10125,4.224608344,-0.0612,0.04009,0.13309,0.29701,0.49297,55398.18555,4.139299886,-0.04726,-0.07506,0.05701,0.26055,0.10174
1/1/2017,EGY,EGP,Egypt,27.49,18.77,1.464571124,-0.67454,-0.63943,-0.60718,-0.55036,-0.48242,5151.743561,2.874677801,-0.52441,-0.53829,-0.47236,-0.37075,-0.45003
1/1/2017,EUZ,EUR,Euro area,3.88,0.955246692,4.061778002,-0.09738,0,0.08942,0.24702,0.43542,37189.69782,3.681021552,0.03006,0,0.14279,0.36285,0.19116
1/1/2017,GBR,GBP,Britain,3.09,0.82877507,3.728394002,-0.17147,-0.08208,0,0.14467,0.31761,44355.29563,3.861368118,-0.09865,-0.12495,0,0.19256,0.04232
1/1/2017,HKG,HKD,Hong Kong,19.2,7.75595,2.475518795,-0.44988,-0.39053,-0.33604,-0.23998,-0.12516,79117.10414,4.736266897,-0.51208,-0.52632,-0.45869,-0.35445,-0.43578
1/1/2017,HUN,HUF,Hungary,900,294.6172,3.054811464,-0.32115,-0.24791,-0.18066,-0.06213,0.07956,18416.41201,3.20852816,-0.11122,-0.13716,-0.01395,0.17593,0.02778
1/1/2017,IDN,IDR,Indonesia,31000,13329,2.325755871,-0.48317,-0.4274,-0.3762,-0.28596,-0.17808,6964.314454,2.920297294,-0.25655,-0.27825,-0.17519,-0.01636,-0.14028
1/1/2017,IND,INR,India,170,68.3275,2.48801727,-0.44711,-0.38746,-0.33268,-0.23615,-0.12074,3043.594032,2.82161907,-0.17687,-0.20089,-0.08678,0.08907,-0.04813
1/1/2017,ISR,ILS,Israel,16.9,3.855,4.383916991,-0.0258,0.07931,0.17582,0.34592,0.54927,38555.35509,3.715392948,0.10147,0.06933,0.22202,0.45733,0.27373
1/1/2017,JPN,JPY,Japan,380,116.665,3.257189388,-0.27618,-0.19809,-0.12638,0,0.15108,50775.19426,4.022946635,-0.24419,-0.26625,-0.16147,0,-0.12598
1/1/2017,KOR,KRW,South Korea,4400,1196.45,3.677546074,-0.18277,-0.0946,-0.01364,0.12906,0.29964,34760.23313,3.619875836,-0.05163,-0.0793,0.05217,0.25477,0.09669
1/1/2017,LKA,LKR,Sri Lanka,550,150.06,3.665200586,-0.18551,-0.09764,-0.01695,0.12526,0.29527,,,,,,,
1/1/2017,MEX,MXN,Mexico,49,21.9505,2.232295392,-0.50393,-0.45041,-0.40127,-0.31466,-0.21111,15064.04608,3.124154504,-0.33299,-0.35245,-0.25999,-0.11749,-0.22867
1/1/2017,MYS,MYR,Malaysia,8,4.4715,1.7891088,-0.60242,-0.55953,-0.52014,-0.45072,-0.36773,22221.83981,3.304304654,-0.49456,-0.50931,-0.43924,-0.33126,-0.41551
1/1/2017,NOR,NOK,Norway,49,8.64835,5.665820648,0.25907,0.39491,0.51964,0.73948,1.00229,54700.04654,4.121728851,0.28321,0.24576,0.42365,0.69779,0.4839
1/1/2017,NZL,NZD,New Zealand,6,1.43358899,4.1853,-0.06993,0.03041,0.12255,0.28494,0.47908,42413.76,3.81250279,0.02478,-0.00512,0.13694,0.35587,0.18505
1/1/2017,PAK,PKR,Pakistan,375,104.775,3.579098067,-0.20464,-0.11883,-0.04004,0.09883,0.26485,1961.639388,2.794388013,0.19564,0.16075,0.3265,0.58193,0.38264
1/1/2017,PER,PEN,Peru,11,3.3929,3.242064311,-0.27954,-0.20181,-0.13044,-0.00464,0.14574,8571.965727,2.960759289,0.02219,-0.00764,0.13406,0.35245,0.18206
1/1/2017,PHL,PHP,Philippines,133,49.615,2.680640935,-0.4043,-0.34003,-0.28102,-0.17701,-0.05267,4993.639782,2.870698584,-0.1283,-0.15374,-0.0329,0.15333,0.00803
1/1/2017,POL,PLN,Poland,9.6,4.17215,2.300971921,-0.48867,-0.43351,-0.38285,-0.29357,-0.18684,22880.00156,3.320869526,-0.35319,-0.37207,-0.28241,-0.14422,-0.25204
1/1/2017,RUS,RUB,Russia,130,60.4375,2.15098242,-0.522,-0.47043,-0.42308,-0.33962,-0.23985,20187.694,3.253108477,-0.38276,-0.40077,-0.31521,-0.18334,-0.28623
1/1/2017,SAU,SAR,Saudi Arabia,12,3.75065,3.199445429,-0.28901,-0.2123,-0.14187,-0.01773,0.13068,29463.13463,3.486556391,-0.14337,-0.16837,-0.04962,0.13339,-0.0094
1/1/2017,SGP,SGD,Singapore,5.6,1.43875,3.892267593,-0.13505,-0.04173,0.04395,0.19498,0.37552,63163.90366,4.334750514,-0.16179,-0.18625,-0.07005,0.10902,-0.0307
1/1/2017,SWE,SEK,Sweden,48,9.12455,5.260533396,0.16901,0.29513,0.41094,0.61505,0.85906,41410.9875,3.78726462,0.29664,0.2588,0.43855,0.71556,0.49943
1/1/2017,THA,THB,Thailand,119,35.573,3.345233745,-0.25661,-0.17641,-0.10277,0.02703,0.1822,7999.491517,2.946351035,0.05988,0.02895,0.17588,0.40231,0.22564
1/1/2017,TUR,TRY,Turkey,10.75,3.91115,2.748552216,-0.38921,-0.32331,-0.26281,-0.15616,-0.02867,13775.48205,3.091723421,-0.17011,-0.19433,-0.07929,0.09801,-0.04033
1/1/2017,TWN,TWD,Taiwan,69,31.905,2.162670428,-0.51941,-0.46756,-0.41995,-0.33603,-0.23572,48637.11691,3.969134669,-0.49136,-0.50621,-0.43569,-0.32703,-0.41181
1/1/2017,UKR,UAH,Ukraine,42,27.235,1.542133284,-0.6573,-0.62033,-0.58638,-0.52654,-0.45501,,,,,,,
1/1/2017,URY,UYU,Uruguay,125,28.725,4.351610096,-0.03298,0.07136,0.16715,0.336,0.53785,,,,,,,
1/1/2017,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029,57839.992,4.200756225,0,-0.02918,0.10944,0.32308,0.15639
1/1/2017,VEN,VEF,Venezuela,3550,676.6047,5.2467859,0.16595,0.29175,0.40725,0.61083,0.8542,,,,,,,
1/1/2017,VNM,VND,Vietnam,60000,22572,2.658160553,-0.4093,-0.34557,-0.28705,-0.18391,-0.06061,,,,,,,
1/1/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335,14466.21822,3.109108139,-0.43361,-0.45014,-0.37163,-0.25062,-0.34503
7/1/2017,ARE,AED,UAE,14,3.673,3.811598149,-0.15298,-0.14634,-0.07293,0.13405,0.30663,,,,,,,
7/1/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,-0.08321,-0.07603,0.00343,0.22745,0.41425,12134.63289,3.283519034,0.26155,0.11228,0.25797,0.6177,0.41474
7/1/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,0.00621,0.01409,0.10131,0.34719,0.5522,53124.71186,4.390934865,0.0354,-0.08711,0.03246,0.32771,0.16113
7/1/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,0.13368,0.14256,0.24083,0.51785,0.74883,8334.186545,3.180843593,0.61037,0.41982,0.6058,1.065,0.80591
7/1/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,0.0346,0.0427,0.13238,0.38519,0.59599,42349.04246,4.099812057,0.14021,0.00529,0.13697,0.46211,0.27866
7/1/2017,CHE,CHF,Switzerland,6.5,0.96415,6.741689571,0.49815,0.50989,0.63974,1.00583,1.31107,56328.08954,4.477479493,0.51182,0.33293,0.50753,0.93862,0.69539
7/1/2017,CHL,CLP,Chile,2550,663.355,3.844095545,-0.14576,-0.13907,-0.06502,0.14372,0.31777,16393.33009,3.398574892,0.1357,0.00131,0.13247,0.45632,0.2736
7/1/2017,CHN,CNY,China,19.8,6.7875,2.917127072,-0.35175,-0.34667,-0.29048,-0.13208,0,12176.87205,3.284660196,-0.10828,-0.21379,-0.11081,0.14347,0
7/1/2017,COL,COP,Colombia,9900,3052.16,3.243604529,-0.2792,-0.27355,-0.21108,-0.03494,0.11192,8384.095863,3.182191977,0.02345,-0.09765,0.02054,0.31238,0.14772
7/1/2017,CRI,CRC,Costa Rica,2290,572.495,4.000034935,-0.1111,-0.10414,-0.02709,0.19012,0.37122,,,,,,,
7/1/2017,CZE,CZK,Czech Republic,75,22.8561,3.281399714,-0.2708,-0.26509,-0.20188,-0.0237,0.12487,27270.86046,3.692449645,-0.1077,-0.21329,-0.11024,0.1442,0.00064
7/1/2017,DNK,DKK,Denmark,30,6.51255,4.606490545,0.02366,0.03168,0.12041,0.37055,0.57912,55398.18555,4.452356575,0.03883,-0.08409,0.03588,0.33211,0.16497
7/1/2017,EGY,EGP,Egypt,31.37,17.885,1.753983785,-0.61023,-0.60717,-0.57339,-0.47814,-0.39873,4514.549904,3.077649694,-0.42777,-0.49548,-0.42939,-0.26622,-0.35829
7/1/2017,EUZ,EUR,Euro area,3.91,0.875695083,4.4650245,-0.00777,0,0.086,0.32846,0.53062,36904.35487,3.952714677,0.13421,0,0.13099,0.45441,0.27193
7/1/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,-0.08635,-0.07919,0,0.22326,0.40941,42964.84749,4.116449064,0.00285,-0.11582,0,0.28596,0.12462
7/1/2017,HKG,HKD,Hong Kong,19.2,7.8115,2.457914613,-0.4538,-0.44952,-0.40218,-0.26871,-0.15742,79117.10414,5.093162999,-0.51544,-0.57278,-0.51682,-0.37865,-0.45661
7/1/2017,HUN,HUF,Hungary,862,268.6239,3.208947528,-0.2869,-0.28131,-0.21951,-0.04525,0.10004,19228.2724,3.47516562,-0.07285,-0.18255,-0.07548,0.1889,0.03973
7/1/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627,6720.218766,3.137239543,-0.23094,-0.32194,-0.23313,-0.01383,-0.13756
7/1/2017,IND,INR,India,178,64.5575,2.757231925,-0.38728,-0.38248,-0.32937,-0.17965,-0.05481,2906.803289,3.034213718,-0.08759,-0.19555,-0.09018,0.17,0.0232
7/1/2017,ISR,ILS,Israel,16.9,3.5405,4.773337099,0.06074,0.06905,0.16099,0.42019,0.63631,38555.35509,3.997319221,0.199,0.05712,0.19559,0.53749,0.34459
7/1/2017,JPN,JPY,Japan,380,113.06,3.361047232,-0.2531,-0.24725,-0.18251,0,0.15218,50775.19426,4.327458701,-0.22016,-0.31244,-0.22237,0,-0.12547
7/1/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,-0.14578,-0.13909,-0.06505,0.14368,0.31772,34760.23313,3.894787627,-0.00903,-0.12629,-0.01184,0.27073,0.1113
7/1/2017,LKA,LKR,Sri Lanka,580,153.725,3.772971215,-0.16156,-0.15499,-0.08232,0.12256,0.29339,,,,,,,
7/1/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584,15064.04608,3.362662052,-0.1776,-0.27491,-0.17993,0.05457,-0.07774
7/1/2017,MYS,MYR,Malaysia,8.6,4.2935,2.003027833,-0.55488,-0.5514,-0.51281,-0.40405,-0.31336,20671.4789,3.514156268,-0.42769,-0.49541,-0.42932,-0.26612,-0.3582
7/1/2017,NOR,NOK,Norway,49,8.2852,5.914160189,0.31426,0.32455,0.43847,0.75962,1.02739,54700.04654,4.433495177,0.3394,0.18091,0.3356,0.71753,0.50204
7/1/2017,NZL,NZD,New Zealand,6.1,1.376273053,4.432259999,-0.01505,-0.00734,0.07803,0.31871,0.51939,41718.45246,4.082775609,0.09002,-0.03896,0.08692,0.39775,0.22238
7/1/2017,PAK,PKR,Pakistan,375,105.15,3.566333809,-0.20748,-0.20127,-0.13258,0.06108,0.22255,1961.639388,3.008678528,0.19018,0.04934,0.1868,0.52618,0.33469
7/1/2017,PER,PEN,Peru,10.5,3.2515,3.229278794,-0.28238,-0.27676,-0.21456,-0.0392,0.10701,8980.154571,3.198295504,0.0138,-0.10616,0.01092,0.30001,0.1369
7/1/2017,PHL,PHP,Philippines,134,50.5765,2.649451821,-0.41123,-0.40662,-0.35559,-0.21172,-0.09176,4956.373813,3.089586309,-0.13897,-0.24085,-0.14141,0.10411,-0.03441
7/1/2017,POL,PLN,Poland,10.1,3.7086,2.723399666,-0.3948,-0.39006,-0.3376,-0.18972,-0.06641,21747.32822,3.543222144,-0.22825,-0.31957,-0.23044,-0.01037,-0.13454
7/1/2017,RUS,RUB,Russia,137,60.1369,2.278135388,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905,19156.20599,3.473218625,-0.34141,-0.41934,-0.34328,-0.15549,-0.26145
7/1/2017,SAU,SAR,Saudi Arabia,12,3.75015,3.199872005,-0.28892,-0.28335,-0.22171,-0.04795,0.09693,29463.13463,3.751677614,-0.14361,-0.24494,-0.14604,0.09816,-0.03962
7/1/2017,SGP,SGD,Singapore,5.6,1.3777,4.06474559,-0.09672,-0.08965,-0.01136,0.20937,0.39341,63163.90366,4.662160493,-0.12459,-0.22818,-0.12708,0.12255,-0.01829
7/1/2017,SWE,SEK,Sweden,48.97,8.41565,5.818920701,0.29309,0.30322,0.4153,0.73128,0.99474,40590.71677,4.052307935,0.4418,0.27119,0.4377,0.84884,0.61687
7/1/2017,THA,THB,Thailand,119,34.0365,3.496246676,-0.22306,-0.21697,-0.14963,0.04023,0.19852,7999.491517,3.171801245,0.10678,-0.02418,0.10364,0.41924,0.24117
7/1/2017,TUR,TRY,Turkey,10.75,3.57605,3.006110094,-0.33198,-0.32674,-0.26884,-0.1056,0.0305,13775.48205,3.32784933,-0.093,-0.20033,-0.09558,0.16305,0.01713
7/1/2017,TWN,TWD,Taiwan,69,30.4775,2.26396522,-0.4969,-0.49296,-0.44935,-0.32641,-0.22391,48637.11691,4.26969495,-0.4676,-0.5306,-0.46911,-0.3173,-0.40295
7/1/2017,UKR,UAH,Ukraine,44,25.915,1.697858383,-0.6227,-0.61974,-0.58704,-0.49484,-0.41797,,,,,,,
7/1/2017,URY,UYU,Uruguay,130,28.705,4.52882773,0.00641,0.01429,0.10152,0.34745,0.5525,,,,,,,
7/1/2017,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261,57839.992,4.518326078,0,-0.11833,-0.00284,0.28231,0.12142
7/1/2017,VEN,VEF,Venezuela,10950,2700,4.055555556,-0.09877,-0.09171,-0.01359,0.20663,0.39026,,,,,,,
7/1/2017,VNM,VND,Vietnam,60000,22732.5,2.63939294,-0.41347,-0.40887,-0.35804,-0.21471,-0.09521,,,,,,,
7/1/2017,ZAF,ZAR,South Africa,30,13.27,2.260738508,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501,12691.69545,3.298569015,-0.31184,-0.39327,-0.31379,-0.11756,-0.22828
1/1/2018,ARE,AED,UAE,14,3.673,3.811598149,-0.17319,-0.21179,-0.13629,0.11063,0.20177,,,,,,,
1/1/2018,ARG,ARS,Argentina,75,18.9375,3.96039604,-0.14091,-0.18102,-0.10257,0.15399,0.24869,14876.86505,3.496737614,0.17302,-0.02225,0.12151,0.51065,0.23351
1/1/2018,AUS,AUD,Australia,5.9,1.253682693,4.706135,0.02085,-0.02681,0.06641,0.37128,0.48382,56858.55703,4.688792223,0.03952,-0.13353,-0.00613,0.33872,0.09313
1/1/2018,BRA,BRL,Brazil,16.5,3.2279,5.111682518,0.10882,0.05705,0.15831,0.48945,0.61168,8896.99574,3.326941438,0.59129,0.32639,0.52141,1.0493,0.67335
1/1/2018,CAN,CAD,Canada,6.55,1.2459,5.25724376,0.1404,0.08715,0.1913,0.53186,0.65758,41283.29464,4.246538411,0.2822,0.06875,0.22589,0.65124,0.34831
1/1/2018,CHE,CHF,Switzerland,6.5,0.96085,6.764843628,0.46743,0.39891,0.53292,0.97115,1.13292,57666.23964,4.711726072,0.48699,0.23945,0.42169,0.91498,0.56367
1/1/2018,CHL,CLP,Chile,2600,605.935,4.290889287,-0.06922,-0.11268,-0.02768,0.25029,0.35289,17261.2962,3.564442654,0.24677,0.03922,0.19202,0.60562,0.31106
1/1/2018,CHN,CNY,China,20.4,6.432,3.171641791,-0.31201,-0.34413,-0.2813,-0.07584,0,13379.9379,3.454232922,-0.04904,-0.20734,-0.0908,0.22467,0
1/1/2018,COL,COP,Colombia,10900,2844.12,3.832468391,-0.16866,-0.20748,-0.13156,0.11671,0.20835,8209.757233,3.307427555,0.20011,0.00032,0.1474,0.54552,0.26199
1/1/2018,CRI,CRC,Costa Rica,2290,568.53,4.027931683,-0.12626,-0.16706,-0.08727,0.17367,0.26998,,,,,,,
1/1/2018,CZE,CZK,Czech Republic,79,20.747,3.807779438,-0.17402,-0.21258,-0.13715,0.10952,0.20057,28191.65998,3.874806289,0.01778,-0.15165,-0.02692,0.31072,0.07026
1/1/2018,DNK,DKK,Denmark,30,6.0827,4.93202032,0.06985,0.0199,0.1176,0.4371,0.55504,58618.61097,4.738768303,0.07793,-0.10151,0.03059,0.38818,0.13351
1/1/2018,EGY,EGP,Egypt,34.21,17.7,1.932768362,-0.58074,-0.60032,-0.56203,-0.43683,-0.39061,5174.938723,3.221255006,-0.37858,-0.48203,-0.40587,-0.19972,-0.34654
1/1/2018,EUZ,EUR,Euro area,3.95,0.816826629,4.835787497,0.04898,0,0.09579,0.40906,0.5247,38751.22375,4.174641195,0.19972,0,0.14703,0.54502,0.26158
1/1/2018,GBR,GBP,Britain,3.19,0.72285673,4.413045999,-0.04272,-0.08742,0,0.28588,0.39141,45625.84344,4.369843477,0.04593,-0.12818,0,0.34697,0.09987
1/1/2018,HKG,HKD,Hong Kong,20.5,7.819,2.621818647,-0.43128,-0.45783,-0.40589,-0.23605,-0.17336,80661.3978,5.364665078,-0.49384,-0.5781,-0.51606,-0.34815,-0.46774
1/1/2018,HUN,HUF,Hungary,864,252.14215,3.426638505,-0.25669,-0.2914,-0.22352,-0.00154,0.0804,21387.65916,3.681609204,-0.03603,-0.19651,-0.07837,0.24142,0.01367
1/1/2018,IDN,IDR,Indonesia,35750,13359,2.67609851,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624,6705.128758,3.264704186,-0.15104,-0.29236,-0.18832,0.09331,-0.10726
1/1/2018,IND,INR,India,180,63.86125,2.81861066,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131,3232.13933,3.166089937,-0.07797,-0.23146,-0.11847,0.1874,-0.03043
1/1/2018,ISR,ILS,Israel,16.5,3.43635,4.801606356,0.04156,-0.00707,0.08805,0.3991,0.51392,41365.92311,4.248884616,0.17042,-0.02442,0.11902,0.5073,0.23078
1/1/2018,JPN,JPY,Japan,380,110.725,3.431925943,-0.25555,-0.29031,-0.22232,0,0.08207,52937.75553,4.577462515,-0.22349,-0.35276,-0.2576,0,-0.18345
1/1/2018,KOR,KRW,South Korea,4400,1069.25,4.115033902,-0.10737,-0.14905,-0.06753,0.19905,0.29745,37446.25212,4.137587008,0.03005,-0.14143,-0.01519,0.32652,0.08316
1/1/2018,LKA,LKR,Sri Lanka,580,153.8,3.771131339,-0.18197,-0.22016,-0.14546,0.09884,0.18902,,,,,,,
1/1/2018,MEX,MXN,Mexico,48,18.6635,2.57186487,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911,16982.94592,3.556539001,-0.25105,-0.37573,-0.28394,-0.03549,-0.21243
1/1/2018,MYS,MYR,Malaysia,9,3.954,2.276176024,-0.50625,-0.52931,-0.48422,-0.33676,-0.28234,21950.98727,3.697604697,-0.36245,-0.46858,-0.39045,-0.17894,-0.32957
1/1/2018,NOR,NOK,Norway,49,7.8501,6.241958701,0.354,0.29078,0.41443,0.81879,0.96805,59287.03399,4.757747927,0.35879,0.13259,0.29911,0.74987,0.42885
1/1/2018,NZL,NZD,New Zealand,6.2,1.374664925,4.510190001,-0.02165,-0.06733,0.02201,0.31419,0.42204,44220.51341,4.329939651,0.07881,-0.10078,0.03143,0.38931,0.13444
1/1/2018,PAK,PKR,Pakistan,375,110.505,3.393511606,-0.26388,-0.29825,-0.23103,-0.01119,0.06995,2130.246407,3.134802095,0.12117,-0.06547,0.07193,0.44386,0.17898
1/1/2018,PER,PEN,Peru,10.5,3.212,3.268991283,-0.29089,-0.324,-0.25924,-0.04748,0.03069,9702.331568,3.349808651,0.01071,-0.15755,-0.03368,0.30161,0.06282
1/1/2018,PHL,PHP,Philippines,134,50.725,2.641695416,-0.42696,-0.45372,-0.40139,-0.23026,-0.16709,5467.967926,3.229575462,-0.15283,-0.29386,-0.19004,0.091,-0.10915
1/1/2018,POL,PLN,Poland,10.1,3.40575,2.965572928,-0.35671,-0.38674,-0.328,-0.13589,-0.06497,23833.21618,3.75104989,-0.18118,-0.31749,-0.21714,0.05449,-0.13896
1/1/2018,RUS,RUB,Russia,130,56.745,2.290950745,-0.50305,-0.52625,-0.48087,-0.33246,-0.27768,22173.89142,3.703933978,-0.3594,-0.46605,-0.38754,-0.17503,-0.32637
1/1/2018,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402,-0.30591,-0.33832,-0.27494,-0.06765,0.00886,31583.83684,3.971125896,-0.16549,-0.30441,-0.20214,0.0747,-0.12246
1/1/2018,SGP,SGD,Singapore,5.8,1.32255,4.385467468,-0.04871,-0.09312,-0.00625,0.27784,0.38271,67134.42534,4.980571701,-0.08806,-0.23987,-0.12811,0.17442,-0.04103
1/1/2018,SWE,SEK,Sweden,49.1,8.0188,6.12311069,0.32822,0.26621,0.3875,0.78416,0.93058,42909.06973,4.292701693,0.47731,0.23138,0.41244,0.90252,0.55349
1/1/2018,THA,THB,Thailand,119,31.95,3.72456964,-0.19207,-0.22979,-0.15601,0.08527,0.17433,8669.623179,3.320485278,0.16173,-0.03166,0.11071,0.4961,0.22164
1/1/2018,TUR,TRY,Turkey,10.75,3.8026,2.827013096,-0.38677,-0.4154,-0.3594,-0.17626,-0.10866,16629.53035,3.546503897,-0.17442,-0.31186,-0.21068,0.0632,-0.13185
